vehicle_id,lap,lap_time_s,lap_interval_s,is_outlier,AIR_TEMP,HUMIDITY,WIND_SPEED,RAIN,POSITION,NUMBER,LAPS,TOTAL_TIME,FL_TIME,avg_speed_est,is_fastest_lap,FL_KPH,FL_TIME_SEC,TOTAL_TIME_SEC,GAP_FIRST_SEC,lap_diff_from_mean,lap_time_ratio,lap_time_change,cumulative_time,temp_lap_ratio,wind_lap_ratio,humidity_effect,position_norm,speed_efficiency,fast_lap_gap,lap_progress,is_first_lap,is_last_lap,lap_consistency,mean_lap_time,lap_std,min_lap,max_lap,n_laps,mean_speed,mean_air_temp,mean_humidity,mean_wind
GR86-010-16,4,170.083,170.077,False,21.26,94.68,,0.0,,,,,,84.66454613335843,False,,,,,-461.96460000000013,0.2690984033481022,170.083,1515.7549999999999,8.00014111006585,,16103.45844,,,,,0,0,0.0007635165650620347,632.0476000000001,1308.7292786552068,0.0,4286.849,10,inf,21.284285714285716,94.63333333333334,10.44
GR86-010-16,5,168.62,168.621,False,,94.76,,0.0,,,,,,85.39912228679871,False,,,,,-463.4276000000001,0.2667837042653116,-1.4629999999999939,1684.375,,,15978.4312,,,,,0,0,0.0007635165650620347,632.0476000000001,1308.7292786552068,0.0,4286.849,10,inf,21.284285714285716,94.63333333333334,10.44
GR86-010-16,6,181.579,181.686,False,21.49,94.57,,0.0,,,,,,79.30432483932613,False,,,,,-450.4686000000001,0.2872869068722039,12.959000000000003,1865.954,8.449464867380177,,17171.92603,,,,,0,0,0.0007635165650620347,632.0476000000001,1308.7292786552068,0.0,4286.849,10,inf,21.284285714285716,94.63333333333334,10.44
GR86-010-16,7,167.673,167.578,False,21.67,94.56,4.68,0.0,,,,,,85.88144781807446,False,,,,,-464.3746000000001,0.2652853993908053,-13.906000000000006,2033.627,7.73756345177665,35.078033472803355,15855.15888,,,,,0,0,0.0007635165650620347,632.0476000000001,1308.7292786552068,0.0,4286.849,10,inf,21.284285714285716,94.63333333333334,10.44
GR86-010-16,32768,4286.849,,True,,,,,,,,,,3.359110619478316,False,,,,,3654.8014000000003,6.782478091839917,4119.176,6320.476000000001,,,,,,,,0,0,0.0007635165650620347,632.0476000000001,1308.7292786552068,0.0,4286.849,10,inf,21.284285714285716,94.63333333333334,10.44
GR86-012-8,1,851.494,851.508,False,21.0,94.67,2.52,0.0,25.0,8.0,15.0,46:10.659,2:49.451,16.911452106532753,False,138.4,169.451,2770.659,,363.4775714285715,1.7448060150199862,,851.494,40.547333333333334,324.9977099236641,80610.93698,0.8928571428571429,0.12219257302408058,682.043,0.06666666666666667,1,0,0.0018150719964156652,488.01642857142855,549.9423328522295,174.401,1602.846,7,57.853268398073965,21.2475,94.66833333333334,8.28
GR86-012-8,2,233.493,233.498,False,,94.6,9.0,0.0,25.0,8.0,15.0,46:10.659,2:49.451,61.67208438796881,False,138.4,169.451,2770.659,,-254.52342857142855,0.47845315511919245,-618.001,1084.987,,25.658571428571427,22088.4378,0.8928571428571429,0.44560754615584397,64.042,0.13333333333333333,0,0,0.0018150719964156652,488.01642857142855,549.9423328522295,174.401,1602.846,7,57.853268398073965,21.2475,94.66833333333334,8.28
GR86-012-8,3,200.597,200.596,False,21.19,94.62,18.36,0.0,25.0,8.0,15.0,46:10.659,2:49.451,71.78571962691366,False,138.4,169.451,2770.659,,-287.4194285714285,0.41104558833645827,-32.89599999999999,1285.584,9.46658801321378,10.866576381365114,18980.48814,0.8928571428571429,0.5186829452811681,31.146000000000015,0.2,0,0,0.0018150719964156652,488.01642857142855,549.9423328522295,174.401,1602.846,7,57.853268398073965,21.2475,94.66833333333334,8.28
GR86-012-8,4,178.0,178.013,False,21.31,94.79,3.24,0.0,25.0,8.0,15.0,46:10.659,2:49.451,80.89887640449439,False,138.4,169.451,2770.659,,-310.01642857142855,0.36474181928887056,-22.59700000000001,1463.584,8.352885969028625,53.29341317365269,16872.620000000003,0.8928571428571429,0.5845294537896993,8.549000000000007,0.26666666666666666,0,0,0.0018150719964156652,488.01642857142855,549.9423328522295,174.401,1602.846,7,57.853268398073965,21.2475,94.66833333333334,8.28
GR86-012-8,5,175.284,175.279,False,,94.76,,0.0,25.0,8.0,15.0,46:10.659,2:49.451,82.15239268843706,False,138.4,169.451,2770.659,,-312.73242857142856,0.3591764328776988,-2.716000000000008,1638.868,,,16609.91184,0.8928571428571429,0.5935866523731002,5.832999999999998,0.3333333333333333,0,0,0.0018150719964156652,488.01642857142855,549.9423328522295,174.401,1602.846,7,57.853268398073965,21.2475,94.66833333333334,8.28
GR86-012-8,6,174.401,174.403,False,21.49,94.57,,0.0,25.0,8.0,15.0,46:10.659,2:49.451,82.56833389716802,True,138.4,169.451,2770.659,,-313.61542857142854,0.3573670675606647,-0.8829999999999814,1813.269,8.11544904606794,,16493.10257,0.8928571428571429,0.5965920079275145,4.950000000000017,0.4,0,0,0.0018150719964156652,488.01642857142855,549.9423328522295,174.401,1602.846,7,57.853268398073965,21.2475,94.66833333333334,8.28
GR86-012-8,32768,1602.846,,False,,,,,25.0,8.0,15.0,46:10.659,2:49.451,8.984019675003088,False,138.4,169.451,2770.659,,1114.8295714285714,3.2844099217971294,1428.445,3416.115,,,,0.8928571428571429,0.0649134369581148,1433.395,2184.5333333333333,0,0,0.0018150719964156652,488.01642857142855,549.9423328522295,174.401,1602.846,7,57.853268398073965,21.2475,94.66833333333334,8.28
GR86-013-80,1,863.884,863.89,False,21.0,94.67,2.52,0.0,28.0,80.0,10.0,41:12.118,2:52.133,16.668904621453805,False,136.2,172.133,2472.118,,269.1224285714286,1.452487923732223,,863.884,41.13733333333333,329.7267175572519,81783.89828000001,1.0,0.12238549648644498,691.751,0.1,1,0,0.0012772419420306604,594.7615714285714,781.9370200685086,176.181,2277.387,7,54.344233645876535,21.2575,94.67666666666668,7.2
GR86-013-80,2,232.182,232.18,False,,94.6,9.0,0.0,28.0,80.0,10.0,41:12.118,2:52.133,62.020311652066056,False,136.2,172.133,2472.118,,-362.5795714285714,0.39037828123682694,-631.702,1096.066,,25.514505494505496,21964.417199999996,1.0,0.45536205324571266,60.04899999999998,0.2,0,0,0.0012772419420306604,594.7615714285714,781.9370200685086,176.181,2277.387,7,54.344233645876535,21.2575,94.67666666666668,7.2
GR86-013-80,3,203.207,203.217,False,21.19,94.62,18.36,0.0,28.0,80.0,10.0,41:12.118,2:52.133,70.86370056149642,False,136.2,172.133,2472.118,,-391.5545714285714,0.3416612803546007,-28.974999999999994,1299.273,9.589759320434165,11.007963163596965,19227.44634,1.0,0.5202914872356565,31.073999999999984,0.3,0,0,0.0012772419420306604,594.7615714285714,781.9370200685086,176.181,2277.387,7,54.344233645876535,21.2575,94.67666666666668,7.2
GR86-013-80,4,176.181,176.176,False,21.31,94.79,3.24,0.0,28.0,80.0,10.0,41:12.118,2:52.133,81.73412570027413,True,136.2,172.133,2472.118,,-418.5805714285714,0.29622122286217456,-27.025999999999982,1475.454,8.26752698263726,52.74880239520958,16700.196990000004,1.0,0.6001037129241861,4.048000000000002,0.4,0,0,0.0012772419420306604,594.7615714285714,781.9370200685086,176.181,2277.387,7,54.344233645876535,21.2575,94.67666666666668,7.2
GR86-013-80,5,178.2,178.246,False,,94.76,,0.0,28.0,80.0,10.0,41:12.118,2:52.133,80.80808080808082,False,136.2,172.133,2472.118,,-416.5615714285714,0.29961586047326044,2.018999999999977,1653.654,,,16886.232,1.0,0.5933045580622675,6.066999999999979,0.5,0,0,0.0012772419420306604,594.7615714285714,781.9370200685086,176.181,2277.387,7,54.344233645876535,21.2575,94.67666666666668,7.2
GR86-013-80,6,232.29,232.255,False,21.53,94.62,2.88,0.0,28.0,80.0,10.0,41:12.118,2:52.133,61.991476172026346,False,136.2,172.133,2472.118,,-362.47157142857145,0.39055986660681075,54.09,1885.944,10.789131444496052,77.9496644295302,21979.2798,1.0,0.4551503390016619,60.15699999999998,0.6,0,0,0.0012772419420306604,594.7615714285714,781.9370200685086,176.181,2277.387,7,54.344233645876535,21.2575,94.67666666666668,7.2
GR86-013-80,32768,2277.387,,False,,,,,28.0,80.0,10.0,41:12.118,2:52.133,6.323036005738154,False,136.2,172.133,2472.118,,1682.6254285714288,3.829075564734104,2045.0970000000002,4163.331,,,,1.0,0.04642464027707896,2105.2540000000004,3276.8,0,0,0.0012772419420306604,594.7615714285714,781.9370200685086,176.181,2277.387,7,54.344233645876535,21.2575,94.67666666666668,7.2
GR86-015-31,1,883.832,883.844,False,21.0,94.67,2.52,0.0,15.0,31.0,15.0,45:19.092,2:43.672,16.29268910833733,False,143.3,163.672,2719.092,15.403,498.5104,2.2937515052361457,,883.832,42.08723809523809,337.34045801526713,83672.37544,0.5357142857142857,0.1136963650267783,720.16,0.06666666666666667,1,0,0.0017541931032891637,385.3216,569.0626676304738,0.043,1845.033,10,67025.91612420879,21.37,94.62222222222222,6.4799999999999995
GR86-015-31,2,229.251,229.249,False,,94.6,0.36,0.0,15.0,31.0,15.0,45:19.092,2:43.672,62.8132483609668,False,143.3,163.672,2719.092,15.403,-156.07059999999998,0.5949601579563669,-654.581,1113.083,,498.37173913043483,21687.1446,0.5357142857142857,0.43833390342614653,65.57900000000001,0.13333333333333333,0,0,0.0017541931032891637,385.3216,569.0626676304738,0.043,1845.033,10,67025.91612420879,21.37,94.62222222222222,6.4799999999999995
GR86-015-31,3,209.109,209.122,False,21.19,94.62,18.36,0.0,15.0,31.0,15.0,45:19.092,2:43.672,68.86360701834928,False,143.3,163.672,2719.092,15.403,-176.21259999999998,0.5426869399483445,-20.141999999999996,1322.192,9.868286927796131,11.32768147345612,19785.893580000004,0.5357142857142857,0.4805555269947612,45.43700000000001,0.2,0,0,0.0017541931032891637,385.3216,569.0626676304738,0.043,1845.033,10,67025.91612420879,21.37,94.62222222222222,6.4799999999999995
GR86-015-31,4,173.048,173.041,False,21.26,94.68,,0.0,15.0,31.0,15.0,45:19.092,2:43.672,83.21390596828626,False,143.3,163.672,2719.092,15.403,-212.2736,0.44910018021309994,-36.06100000000001,1495.24,8.139604891815615,,16384.184640000003,0.5357142857142857,0.5806971805183967,9.376000000000005,0.26666666666666666,0,0,0.0017541931032891637,385.3216,569.0626676304738,0.043,1845.033,10,67025.91612420879,21.37,94.62222222222222,6.4799999999999995
GR86-015-31,5,173.343,173.369,False,,94.76,,0.0,15.0,31.0,15.0,45:19.092,2:43.672,83.07229019920044,False,143.3,163.672,2719.092,15.403,-211.9786,0.4498657744595683,0.2949999999999875,1668.583,,,16425.98268,0.5357142857142857,0.5797089336999333,9.670999999999992,0.3333333333333333,0,0,0.0017541931032891637,385.3216,569.0626676304738,0.043,1845.033,10,67025.91612420879,21.37,94.62222222222222,6.4799999999999995
GR86-015-31,6,170.644,170.78,False,21.49,94.57,,0.0,15.0,31.0,15.0,45:19.092,2:43.672,84.38620754318931,False,143.3,163.672,2719.092,15.403,-214.67759999999998,0.44286123591306586,-2.698999999999984,1839.227,7.940623545835273,,16137.80308,0.5357142857142857,0.588877931215557,6.972000000000008,0.4,0,0,0.0017541931032891637,385.3216,569.0626676304738,0.043,1845.033,10,67025.91612420879,21.37,94.62222222222222,6.4799999999999995
GR86-015-31,6,0.043,0.003,True,21.49,94.57,,0.0,15.0,31.0,15.0,45:19.092,2:43.672,334883.7209302326,False,143.3,163.672,2719.092,15.403,-385.2786,0.00011159509355302168,-170.601,1839.27,0.0020009306654257793,,4.066509999999999,0.5357142857142857,2336.941527775524,-163.629,0.4,0,0,0.0017541931032891637,385.3216,569.0626676304738,0.043,1845.033,10,67025.91612420879,21.37,94.62222222222222,6.4799999999999995
GR86-015-31,7,0.043,0.013,True,21.49,94.57,,0.0,15.0,31.0,15.0,45:19.092,2:43.672,334883.7209302326,False,143.3,163.672,2719.092,15.403,-385.2786,0.00011159509355302168,0.0,1839.313,0.0020009306654257793,,4.066509999999999,0.5357142857142857,2336.941527775524,-163.629,0.4666666666666667,0,0,0.0017541931032891637,385.3216,569.0626676304738,0.043,1845.033,10,67025.91612420879,21.37,94.62222222222222,6.4799999999999995
GR86-015-31,7,168.87,168.801,False,21.67,94.56,4.68,0.0,15.0,31.0,15.0,45:19.092,2:43.672,85.27269497246402,False,143.3,163.672,2719.092,15.403,-216.45159999999998,0.4382572894953203,168.827,2008.183,7.792801107521919,35.328451882845194,15968.3472,0.5357142857142857,0.5950641658929798,5.1980000000000075,0.4666666666666667,0,0,0.0017541931032891637,385.3216,569.0626676304738,0.043,1845.033,10,67025.91612420879,21.37,94.62222222222222,6.4799999999999995
GR86-015-31,32768,1845.033,,False,,,,,15.0,31.0,15.0,45:19.092,2:43.672,7.804738451832568,False,143.3,163.672,2719.092,15.403,1459.7114,4.788293726590982,1676.163,3853.216,,,,0.5357142857142857,0.05446432974063201,1681.3609999999999,2184.5333333333333,0,0,0.0017541931032891637,385.3216,569.0626676304738,0.043,1845.033,10,67025.91612420879,21.37,94.62222222222222,6.4799999999999995
GR86-016-55,1,894.577,894.546,False,21.0,94.67,2.52,0.0,1.0,55.0,15.0,45:03.689,2:43.767,16.096993327572697,False,143.2,163.767,2703.689,0.0,499.3975,2.2637231941434206,,894.577,42.59890476190476,341.4416030534351,84689.60459,0.03571428571428571,0.11240917128193226,730.81,0.06666666666666667,1,0,0.002537300360640148,395.1795,393.11967755670247,168.816,1148.382,8,62.4294640789431,21.322,94.63714285714286,6.4799999999999995
GR86-016-55,2,229.202,229.21,False,,94.6,0.36,0.0,1.0,55.0,15.0,45:03.689,2:43.767,62.826676905088085,False,143.2,163.767,2703.689,0.0,-165.97750000000002,0.579994660654209,-665.375,1123.779,,498.26521739130436,21682.509199999997,0.03571428571428571,0.4387337772701682,65.435,0.13333333333333333,0,0,0.002537300360640148,395.1795,393.11967755670247,168.816,1148.382,8,62.4294640789431,21.322,94.63714285714286,6.4799999999999995
GR86-016-55,3,211.19,211.2,False,21.19,94.62,18.36,0.0,1.0,55.0,15.0,45:03.689,2:43.767,68.18504664046593,False,143.2,163.767,2703.689,0.0,-183.98950000000002,0.5344153732670849,-18.012,1334.969,9.966493629070316,11.44041170097508,19982.7978,0.03571428571428571,0.47615256033844927,47.423,0.2,0,0,0.002537300360640148,395.1795,393.11967755670247,168.816,1148.382,8,62.4294640789431,21.322,94.63714285714286,6.4799999999999995
GR86-016-55,4,170.831,170.829,False,21.26,94.68,,0.0,1.0,55.0,15.0,45:03.689,2:43.767,84.29383425724839,False,143.2,163.767,2703.689,0.0,-224.34850000000003,0.4322870999128244,-40.35900000000001,1505.8,8.035324553151456,,16174.27908,0.03571428571428571,0.5886440939751983,7.063999999999993,0.26666666666666666,0,0,0.002537300360640148,395.1795,393.11967755670247,168.816,1148.382,8,62.4294640789431,21.322,94.63714285714286,6.4799999999999995
